segment_id,lat,lon
9,40.8407296,-73.9319372
9,40.8420283,-73.9312077
9,40.8446905,-73.9299417
9,40.8473038,-73.9283538
9,40.8497061,-73.9267445
9,40.8517187,-73.9253497
9,40.8556789,-73.9222813
9,40.8566689,-73.921423
9,40.8567987,-73.9217663
9,40.8560197,-73.9222169
9,40.8565553,-73.9223456
9,40.857172,-73.9216805
9,40.8577725,-73.9209723
9,40.8580322,-73.9207792
9,40.8587787,-73.9211655
9,40.8592331,-73.9220238
9,40.8603042,-73.921423
9,40.859298,-73.9205432
9,40.8587462,-73.9193845
9,40.8607424,-73.9180756
9,40.8617323,-73.9170456
9,40.8628196,-73.9157796
9,40.8631766,-73.915329
9,40.8639393,-73.9152002
9,40.8642963,-73.9158869
9,40.864556,-73.9149642
9,40.8647345,-73.9141488
9,40.8649616,-73.9137626
9,40.867915,-73.9117455
9,40.8692456,-73.9110589
9,40.8694565,-73.9114451
9,40.8696837,-73.9112949
9,40.8695863,-73.9109516
9,40.8710467,-73.9106727
9,40.8715172,-73.9104581
9,40.8723609,-73.910629
10,40.8724583,-73.9108014
10,40.8733345,-73.9116812
10,40.8739348,-73.9129901
10,40.8744053,-73.9146209
10,40.8746812,-73.9161873
10,40.8742755,-73.9174104
10,40.8736103,-73.918612
10,40.8732858,-73.9183974
10,40.8733507,-73.9188695
10,40.8738375,-73.9192772
10,40.8747623,-73.9189124
10,40.8753302,-73.9201999
10,40.8754762,-73.9209938
10,40.8752004,-73.9211869
10,40.8744865,-73.9208007
10,40.8739348,-73.920157
10,40.873659,-73.9200497
10,40.8731235,-73.9204788
10,40.873156,-73.92138
10,40.8736914,-73.9221525
10,40.8740971,-73.9223671
10,40.8748759,-73.922646
10,40.8757196,-73.9223671
10,40.8765957,-73.9223242
10,40.8771149,-73.9227748
10,40.8774394,-73.9240408
10,40.8774394,-73.9251995
10,40.877196,-73.9257574
10,40.8772447,-73.9264655
10,40.8775692,-73.9263153
10,40.8776665,-73.9265513
10,40.8767742,-73.9275813
10,40.8766768,-73.9280963
10,40.8754924,-73.929255
10,40.8736752,-73.9304137
10,40.8705923,-73.9321947
10,40.8699433,-73.9321947
10,40.869781,-73.932066
10,40.8694971,-73.9320767
10,40.8695376,-73.9323556
10,40.8697729,-73.9322591
10,40.8698216,-73.9323771
10,40.8694889,-73.9325273
10,40.8693997,-73.9322484
10,40.8692618,-73.9323342
10,40.8690508,-73.9325917
10,40.8689535,-73.9324951
10,40.8689048,-73.9322805
10,40.868418,-73.9323127
10,40.867777,-73.9324093
10,40.8674201,-73.9325809
10,40.8675012,-73.9328492
10,40.8671929,-73.9329779
10,40.867201,-73.9328599
10,40.8673389,-73.9327848
10,40.8673308,-73.9326668
10,40.8663653,-73.933171
10,40.8659921,-73.9334714
10,40.863915,-73.9349842
10,40.8607343,-73.9372802
10,40.8585353,-73.9388144
10,40.8579186,-73.9392543
10,40.8577968,-73.9394903
10,40.8576914,-73.9394796
10,40.8570178,-73.9401019
10,40.856255,-73.940531
10,40.855476,-73.9408958
10,40.8538287,-73.9419472
10,40.8526682,-73.9430845
10,40.852303,-73.943578
10,40.8521732,-73.9441252
10,40.8517918,-73.9449728
10,40.8512967,-73.9456379
10,40.8512399,-73.9461315
10,40.8509315,-73.9462709
10,40.8510533,-73.9464426
10,40.8509559,-73.9466357
10,40.8509721,-73.946979
10,40.8507611,-73.9470649
10,40.8500875,-73.9470434
10,40.8491218,-73.9466679
10,40.8483021,-73.9466465
10,40.8472064,-73.9467967
10,40.8467925,-73.9467108
10,40.846476,-73.9464641
10,40.8462406,-73.9464533
10,40.8460053,-73.9465928
10,40.845843,-73.9464533
10,40.8455832,-73.9463139
10,40.84452,-73.9460456
10,40.8438464,-73.9461637
10,40.843189,-73.946507
10,40.8421257,-73.9471936
10,40.8420932,-73.9473546
10,40.8413871,-73.9476979
10,40.840754,-73.9479876
10,40.8390413,-73.9487171
10,40.8377751,-73.9492321
10,40.8369147,-73.9495432
10,40.836728,-73.9495218
10,40.8360461,-73.9497042
10,40.8351208,-73.9499724
10,40.8343821,-73.9501441
10,40.8334323,-73.9508414
10,40.8325719,-73.9512706
10,40.8316221,-73.9519572
10,40.8307454,-73.9526117
10,40.828383,-73.9541137
10,40.827904,-73.9546287
10,40.8279446,-73.9547682
10,40.8274656,-73.9550471
10,40.827969,-73.9563346
10,40.8271003,-73.9569783
10,40.8271653,-73.9573002
10,40.8236418,-73.9595962
10,40.8230248,-73.9581907
10,40.8228949,-73.9582658
10,40.8228218,-73.958019
10,40.8224727,-73.9581907
10,40.8220992,-73.9583945
10,40.8219125,-73.958534
10,40.821945,-73.9586413
10,40.8225376,-73.9588666
10,40.8225701,-73.9590597
10,40.8227569,-73.9589095
10,40.8230572,-73.9596391
10,40.8226188,-73.9599395
10,40.8222941,-73.9592099
10,40.8224402,-73.9591026
10,40.8224321,-73.9589846
10,40.8217988,-73.95877
10,40.8215796,-73.9589524
10,40.8215146,-73.9588559
10,40.8212548,-73.9591134
10,40.8213441,-73.9592206
10,40.8215309,-73.9590168
10,40.8216121,-73.9591777
10,40.8212224,-73.9594674
10,40.8211331,-73.9592206
10,40.820378,-73.9598215
10,40.8204023,-73.9600468
10,40.8198583,-73.9605725
10,40.8193468,-73.9615488
10,40.8190302,-73.9612699
10,40.8181939,-73.9620423
10,40.8165943,-73.9635229
10,40.8154088,-73.9644778
10,40.8122664,-73.9665592
10,40.8106667,-73.9676213
10,40.807321,-73.9699495
10,40.8063303,-73.9707327
10,40.8041295,-73.9724171
10,40.8004586,-73.974981
11,40.798282,-73.8875198
11,40.7978921,-73.8898373
11,40.7968525,-73.8920689
11,40.7928888,-73.893013
11,40.7902896,-73.8927555
11,40.7901596,-73.8903522
11,40.7884051,-73.8899231
11,40.7871703,-73.887949
11,40.7867154,-73.8838291
11,40.7856106,-73.8784218
11,40.7858706,-73.8767052
11,40.7858056,-73.8734436
11,40.7867804,-73.8719845
11,40.7882101,-73.8709545
11,40.7905495,-73.8714695
11,40.7917842,-73.8738728
11,40.7930188,-73.8756752
11,40.7947733,-73.8788509
11,40.7953581,-73.8834
11,40.798282,-73.887519
